well_4586	447240.88	2714208.33	7.18	2.0
well_4586	447240.88	2714208.33	3.08	6.0
well_4586	447240.88	2714208.33	0.68	10.0
well_4586	447240.88	2714208.33	-5.22	27.0
well_4586	447240.88	2714208.33	-18.52	37.0
well_4586	447240.88	2714208.33	-19.32	38.0
well_4586	447240.88	2714208.33	-25.32	38.0
well_4587	447407.25	2714199.61	6.57	2.0
well_4587	447407.25	2714199.61	3.47	4.0
well_4587	447407.25	2714199.61	2.37	6.0
well_4587	447407.25	2714199.61	-0.13	10.0
well_4587	447407.25	2714199.61	-1.73	9.0
well_4587	447407.25	2714199.61	-2.33	10.0
well_4587	447407.25	2714199.61	-5.63	27.0
well_4587	447407.25	2714199.61	-22.23	37.0
well_4587	447407.25	2714199.61	-34.83	38.0
well_4587	447407.25	2714199.61	-41.93	38.0
well_4588	447418.33	2714198.92	6.47	2.0
well_4588	447418.33	2714198.92	3.87	13.0
well_4588	447418.33	2714198.92	1.97	6.0
well_4588	447418.33	2714198.92	-0.43	10.0
well_4588	447418.33	2714198.92	-1.73	9.0
well_4588	447418.33	2714198.92	-2.63	10.0
well_4588	447418.33	2714198.92	-5.93	27.0
well_4588	447418.33	2714198.92	-22.83	37.0
well_4588	447418.33	2714198.92	-34.33	38.0
well_4588	447418.33	2714198.92	-39.83	38.0
well_4589	447065.17	2714197.51	8.1	13.0
well_4589	447065.17	2714197.51	2.2	9.0
well_4589	447065.17	2714197.51	-2.3	10.0
well_4589	447065.17	2714197.51	-4.3	27.0
well_4589	447065.17	2714197.51	-13.4	38.0
well_4589	447065.17	2714197.51	-20.8	38.0
well_4590	447083.15	2714196.57	7.92	2.0
well_4590	447083.15	2714196.57	5.92	13.0
well_4590	447083.15	2714196.57	3.32	9.0
well_4590	447083.15	2714196.57	-0.88	10.0
well_4590	447083.15	2714196.57	-4.18	27.0
well_4590	447083.15	2714196.57	-16.78	37.0
well_4590	447083.15	2714196.57	-20.88	38.0
well_4590	447083.15	2714196.57	-25.88	38.0
well_4591	447101.15	2714195.63	7.65	2.0
well_4591	447101.15	2714195.63	4.55	13.0
well_4591	447101.15	2714195.63	2.75	10.0
well_4591	447101.15	2714195.63	-5.85	27.0
well_4591	447101.15	2714195.63	-10.55	37.0
well_4591	447101.15	2714195.63	-14.35	38.0
well_4591	447101.15	2714195.63	-21.85	38.0
well_4592	447119.07	2714194.69	7.38	2.0
well_4592	447119.07	2714194.69	3.48	6.0
well_4592	447119.07	2714194.69	2.28	10.0
well_4592	447119.07	2714194.69	-0.72	13.0
well_4592	447119.07	2714194.69	-1.12	10.0
well_4592	447119.07	2714194.69	-4.62	27.0
well_4592	447119.07	2714194.69	-12.62	40.0
well_4592	447119.07	2714194.69	-14.22	40.0
well_4593	447137.05	2714193.75	7.49	2.0
well_4593	447137.05	2714193.75	3.49	13.0
well_4593	447137.05	2714193.75	2.89	6.0
well_4593	447137.05	2714193.75	2.29	10.0
well_4593	447137.05	2714193.75	-4.51	27.0
well_4593	447137.05	2714193.75	-13.11	37.0
well_4593	447137.05	2714193.75	-14.91	38.0
well_4593	447137.05	2714193.75	-16.21	40.0
well_4593	447137.05	2714193.75	-19.11	40.0
well_4594	447155.02	2714192.8	7.58	2.0
well_4594	447155.02	2714192.8	4.58	4.0
well_4594	447155.02	2714192.8	4.08	6.0
well_4594	447155.02	2714192.8	1.58	10.0
well_4594	447155.02	2714192.8	-3.22	27.0
well_4594	447155.02	2714192.8	-17.22	38.0
well_4594	447155.02	2714192.8	-18.62	40.0
